id,name,price,stock
8247,Classic Pantry Soy Sauce 1L,214.75,57
8248,Original Frozen Frozen Pizza,135.99,61
8249,Salted Produce Garlic Bulb,88.75,65
8250,Spicy Meat Lamb Chops,207.49,69
8251,Deluxe Bath Mouthwash,170.49,73
8252,Imported Clean Floor Wax,432.5,77
8253,Natural Office Highlighter,80.75,81
8254,Organic Tech Earphones,1579.0,85
8255,Premium Pet Cat Food 1kg,188.99,89
8256,Roasted Coffee Espresso Beans,382.5,93
8257,Sweet Tea Hibiscus Leaves,483.49,97
8258,Light Snack Popcorn Bag,115.75,2
8259,Special Drink Juice Box,193.99,6
8260,Local Bakery Banana Bread,204.5,10
8261,Roasted Coffee Cappuccino Sticks,641.25,53
8262,Sweet Tea Jasmine Pearls,484.49,57
8263,Light Snack Trail Mix,138.99,61
8264,Special Drink Sports Drink,172.99,65
8265,Local Bakery Cinnamon Roll,164.5,69
8266,Fresh Dairy Greek Yogurt,231.49,73
8267,Classic Pantry Soy Sauce 1L,195.25,77
8268,Original Frozen Frozen Pizza,116.49,81
8269,Salted Produce Garlic Bulb,69.25,85
8270,Spicy Meat Lamb Chops,187.99,89
8271,Deluxe Bath Mouthwash,150.99,93
8272,Imported Clean Floor Wax,413.0,97
8273,Natural Office Highlighter,61.25,2
8274,Organic Tech Earphones,1559.5,6
8275,Premium Pet Cat Food 1kg,169.49,10
8276,Roasted Coffee Espresso Beans,363.0,14
8277,Sweet Tea Hibiscus Leaves,463.99,18
8278,Light Snack Popcorn Bag,96.25,22
8279,Special Drink Juice Box,174.49,26
8280,Local Bakery Banana Bread,207.75,30
8281,Roasted Coffee Cappuccino Sticks,644.5,73
8282,Sweet Tea Jasmine Pearls,487.74,77
8283,Light Snack Trail Mix,142.24,81
8284,Special Drink Sports Drink,176.24,85
8285,Local Bakery Cinnamon Roll,167.75,89
8286,Fresh Dairy Greek Yogurt,234.74,93
8287,Classic Pantry Soy Sauce 1L,198.5,97
8288,Original Frozen Frozen Pizza,119.74,2
8289,Salted Produce Garlic Bulb,72.5,6
8290,Spicy Meat Lamb Chops,191.24,10
8291,Deluxe Bath Mouthwash,154.24,14
8292,Imported Clean Floor Wax,416.25,18
8293,Natural Office Highlighter,64.5,22
8294,Organic Tech Earphones,1562.75,26
8295,Premium Pet Cat Food 1kg,172.74,30
8296,Roasted Coffee Espresso Beans,366.25,34
8297,Sweet Tea Hibiscus Leaves,467.24,38
8298,Light Snack Popcorn Bag,99.5,42
8299,Special Drink Juice Box,177.74,46
8300,Local Bakery Banana Bread,211.0,50
8301,Roasted Coffee Cappuccino Sticks,647.75,93
8302,Sweet Tea Jasmine Pearls,490.99,97
8303,Light Snack Trail Mix,145.49,2
8304,Special Drink Sports Drink,179.49,6
8305,Local Bakery Cinnamon Roll,171.0,10
8306,Fresh Dairy Greek Yogurt,237.99,14
8307,Classic Pantry Soy Sauce 1L,201.75,18
8308,Original Frozen Frozen Pizza,122.99,22
8309,Salted Produce Garlic Bulb,75.75,26
8310,Spicy Meat Lamb Chops,194.49,30
8311,Deluxe Bath Mouthwash,157.49,34
8312,Imported Clean Floor Wax,419.5,38
8313,Natural Office Highlighter,67.75,42
8314,Organic Tech Earphones,1566.0,46
8315,Premium Pet Cat Food 1kg,175.99,50
8316,Roasted Coffee Espresso Beans,369.5,54
8317,Sweet Tea Hibiscus Leaves,470.49,58
8318,Light Snack Popcorn Bag,102.75,62
8319,Special Drink Juice Box,180.99,66
8320,Local Bakery Banana Bread,214.25,70
8321,Roasted Coffee Cappuccino Sticks,651.0,14
8322,Sweet Tea Jasmine Pearls,494.24,18
8323,Light Snack Trail Mix,148.74,22
8324,Special Drink Sports Drink,182.74,26
8325,Local Bakery Cinnamon Roll,174.25,30
8326,Fresh Dairy Greek Yogurt,241.24,34
8327,Classic Pantry Soy Sauce 1L,205.0,38
8328,Original Frozen Frozen Pizza,126.24,42
8329,Salted Produce Garlic Bulb,79.0,46
8330,Spicy Meat Lamb Chops,197.74,50
8331,Deluxe Bath Mouthwash,160.74,54
8332,Imported Clean Floor Wax,422.75,58
8333,Natural Office Highlighter,71.0,62
8334,Organic Tech Earphones,1569.25,66
8335,Premium Pet Cat Food 1kg,179.24,70
8336,Roasted Coffee Espresso Beans,372.75,74
8337,Sweet Tea Hibiscus Leaves,473.74,78
8338,Light Snack Popcorn Bag,106.0,82
8339,Special Drink Juice Box,184.24,86
8340,Local Bakery Banana Bread,217.5,90
8341,Roasted Coffee Cappuccino Sticks,654.25,34
8342,Sweet Tea Jasmine Pearls,497.49,38
8343,Light Snack Trail Mix,151.99,42
8344,Special Drink Sports Drink,185.99,46
8345,Local Bakery Cinnamon Roll,177.5,50
8346,Fresh Dairy Greek Yogurt,244.49,54
8347,Classic Pantry Soy Sauce 1L,208.25,58
8348,Original Frozen Frozen Pizza,129.49,62
8349,Salted Produce Garlic Bulb,82.25,66
8350,Spicy Meat Lamb Chops,200.99,70
8351,Deluxe Bath Mouthwash,163.99,74
8352,Imported Clean Floor Wax,426.0,78
8353,Natural Office Highlighter,74.25,82
8354,Organic Tech Earphones,1572.5,86
8355,Premium Pet Cat Food 1kg,182.49,90
8356,Roasted Coffee Espresso Beans,376.0,94
8357,Sweet Tea Hibiscus Leaves,476.99,98
8358,Light Snack Popcorn Bag,109.25,3
8359,Special Drink Juice Box,187.49,7
8360,Local Bakery Banana Bread,220.75,11
8361,Roasted Coffee Cappuccino Sticks,657.5,54
8362,Sweet Tea Jasmine Pearls,500.74,58
8363,Light Snack Trail Mix,155.24,62
8364,Special Drink Sports Drink,189.24,66
8365,Local Bakery Cinnamon Roll,180.75,70
8366,Fresh Dairy Greek Yogurt,247.74,74
8367,Classic Pantry Soy Sauce 1L,211.5,78
8368,Original Frozen Frozen Pizza,132.74,82
8369,Salted Produce Garlic Bulb,85.5,86
8370,Spicy Meat Lamb Chops,204.24,90
8371,Deluxe Bath Mouthwash,167.24,94
8372,Imported Clean Floor Wax,429.25,98
8373,Natural Office Highlighter,77.5,3
8374,Organic Tech Earphones,1575.75,7
8375,Premium Pet Cat Food 1kg,185.74,11
8376,Roasted Coffee Espresso Beans,379.25,15
8377,Sweet Tea Hibiscus Leaves,480.24,19
8378,Light Snack Popcorn Bag,112.5,23
8379,Special Drink Juice Box,190.74,27
8380,Local Bakery Banana Bread,224.0,31
8381,Roasted Coffee Cappuccino Sticks,660.75,74
8382,Sweet Tea Jasmine Pearls,503.99,78
8383,Light Snack Trail Mix,158.49,82
8384,Special Drink Sports Drink,192.49,86
8385,Local Bakery Cinnamon Roll,184.0,90
8386,Fresh Dairy Greek Yogurt,250.99,94
8387,Classic Pantry Soy Sauce 1L,214.75,98
8388,Original Frozen Frozen Pizza,135.99,3
8389,Salted Produce Garlic Bulb,88.75,7
8390,Spicy Meat Lamb Chops,207.49,11
8391,Deluxe Bath Mouthwash,170.49,15
8392,Imported Clean Floor Wax,432.5,19
8393,Natural Office Highlighter,80.75,23
8394,Organic Tech Earphones,1579.0,27
8395,Premium Pet Cat Food 1kg,188.99,31
8396,Roasted Coffee Espresso Beans,382.5,35
8397,Sweet Tea Hibiscus Leaves,483.49,39
8398,Light Snack Popcorn Bag,115.75,43
8399,Special Drink Juice Box,193.99,47
8400,Local Bakery Banana Bread,204.5,51
8401,Roasted Coffee Cappuccino Sticks,641.25,94
8402,Sweet Tea Jasmine Pearls,484.49,98
8403,Light Snack Trail Mix,138.99,3
8404,Special Drink Sports Drink,172.99,7
8405,Local Bakery Cinnamon Roll,164.5,11
8406,Fresh Dairy Greek Yogurt,231.49,15
8407,Classic Pantry Soy Sauce 1L,195.25,19
8408,Original Frozen Frozen Pizza,116.49,23
8409,Salted Produce Garlic Bulb,69.25,27
8410,Spicy Meat Lamb Chops,187.99,31
8411,Deluxe Bath Mouthwash,150.99,35
8412,Imported Clean Floor Wax,413.0,39
8413,Natural Office Highlighter,61.25,43
8414,Organic Tech Earphones,1559.5,47
8415,Premium Pet Cat Food 1kg,169.49,51
8416,Roasted Coffee Espresso Beans,363.0,55
8417,Sweet Tea Hibiscus Leaves,463.99,59
8418,Light Snack Popcorn Bag,96.25,63
8419,Special Drink Juice Box,174.49,67
8420,Local Bakery Banana Bread,207.75,71
8421,Roasted Coffee Cappuccino Sticks,644.5,15
8422,Sweet Tea Jasmine Pearls,487.74,19
8423,Light Snack Trail Mix,142.24,23
8424,Special Drink Sports Drink,176.24,27
8425,Local Bakery Cinnamon Roll,167.75,31
8426,Fresh Dairy Greek Yogurt,234.74,35
8427,Classic Pantry Soy Sauce 1L,198.5,39
8428,Original Frozen Frozen Pizza,119.74,43
8429,Salted Produce Garlic Bulb,72.5,47
8430,Spicy Meat Lamb Chops,191.24,51
8431,Deluxe Bath Mouthwash,154.24,55
8432,Imported Clean Floor Wax,416.25,59
8433,Natural Office Highlighter,64.5,63
8434,Organic Tech Earphones,1562.75,67
8435,Premium Pet Cat Food 1kg,172.74,71
8436,Roasted Coffee Espresso Beans,366.25,75
8437,Sweet Tea Hibiscus Leaves,467.24,79
8438,Light Snack Popcorn Bag,99.5,83
8439,Special Drink Juice Box,177.74,87
8440,Local Bakery Banana Bread,211.0,91
8441,Roasted Coffee Cappuccino Sticks,647.75,35
8442,Sweet Tea Jasmine Pearls,490.99,39
8443,Light Snack Trail Mix,145.49,43
8444,Special Drink Sports Drink,179.49,47
8445,Local Bakery Cinnamon Roll,171.0,51
8446,Fresh Dairy Greek Yogurt,237.99,55
8447,Classic Pantry Soy Sauce 1L,201.75,59
8448,Original Frozen Frozen Pizza,122.99,63
8449,Salted Produce Garlic Bulb,75.75,67
8450,Spicy Meat Lamb Chops,194.49,71
8451,Deluxe Bath Mouthwash,157.49,75
8452,Imported Clean Floor Wax,419.5,79
8453,Natural Office Highlighter,67.75,83
8454,Organic Tech Earphones,1566.0,87
8455,Premium Pet Cat Food 1kg,175.99,91
8456,Roasted Coffee Espresso Beans,369.5,95
8457,Sweet Tea Hibiscus Leaves,470.49,99
8458,Light Snack Popcorn Bag,102.75,4
8459,Special Drink Juice Box,180.99,8
8460,Local Bakery Banana Bread,214.25,12
8461,Roasted Coffee Cappuccino Sticks,651.0,55
8462,Sweet Tea Jasmine Pearls,494.24,59
8463,Light Snack Trail Mix,148.74,63
8464,Special Drink Sports Drink,182.74,67
8465,Local Bakery Cinnamon Roll,174.25,71
8466,Fresh Dairy Greek Yogurt,241.24,75
8467,Classic Pantry Soy Sauce 1L,205.0,79
8468,Original Frozen Frozen Pizza,126.24,83
8469,Salted Produce Garlic Bulb,79.0,87
8470,Spicy Meat Lamb Chops,197.74,91
8471,Deluxe Bath Mouthwash,160.74,95
8472,Imported Clean Floor Wax,422.75,99
8473,Natural Office Highlighter,71.0,4
8474,Organic Tech Earphones,1569.25,8
8475,Premium Pet Cat Food 1kg,179.24,12
8476,Roasted Coffee Espresso Beans,372.75,16
8477,Sweet Tea Hibiscus Leaves,473.74,20
8478,Light Snack Popcorn Bag,106.0,24
8479,Special Drink Juice Box,184.24,28
8480,Local Bakery Banana Bread,217.5,32
8481,Roasted Coffee Cappuccino Sticks,654.25,75
8482,Sweet Tea Jasmine Pearls,497.49,79
8483,Light Snack Trail Mix,151.99,83
8484,Special Drink Sports Drink,185.99,87
8485,Local Bakery Cinnamon Roll,177.5,91
8486,Fresh Dairy Greek Yogurt,244.49,95
8487,Classic Pantry Soy Sauce 1L,208.25,99
8488,Original Frozen Frozen Pizza,129.49,4
8489,Salted Produce Garlic Bulb,82.25,8
8490,Spicy Meat Lamb Chops,200.99,12
8491,Deluxe Bath Mouthwash,163.99,16
8492,Imported Clean Floor Wax,426.0,20
8493,Natural Office Highlighter,74.25,24
8494,Organic Tech Earphones,1572.5,28
8495,Premium Pet Cat Food 1kg,182.49,32
8496,Roasted Coffee Espresso Beans,376.0,36
8497,Sweet Tea Hibiscus Leaves,476.99,40
8498,Light Snack Popcorn Bag,109.25,44
8499,Special Drink Juice Box,187.49,48
8500,Local Bakery Banana Bread,220.75,52
8501,Roasted Coffee Cappuccino Sticks,657.5,95
8502,Sweet Tea Jasmine Pearls,500.74,99
8503,Light Snack Trail Mix,155.24,4
8504,Special Drink Sports Drink,189.24,8
8505,Local Bakery Cinnamon Roll,180.75,12
8506,Fresh Dairy Greek Yogurt,247.74,16
8507,Classic Pantry Soy Sauce 1L,211.5,20
8508,Original Frozen Frozen Pizza,132.74,24
8509,Salted Produce Garlic Bulb,85.5,28
8510,Spicy Meat Lamb Chops,204.24,32
8511,Deluxe Bath Mouthwash,167.24,36
8512,Imported Clean Floor Wax,429.25,40
8513,Natural Office Highlighter,77.5,44
8514,Organic Tech Earphones,1575.75,48
8515,Premium Pet Cat Food 1kg,185.74,52
8516,Roasted Coffee Espresso Beans,379.25,56
8517,Sweet Tea Hibiscus Leaves,480.24,60
8518,Light Snack Popcorn Bag,112.5,64
8519,Special Drink Juice Box,190.74,68
8520,Local Bakery Banana Bread,224.0,72
8521,Roasted Coffee Cappuccino Sticks,660.75,16
8522,Sweet Tea Jasmine Pearls,503.99,20
8523,Light Snack Trail Mix,158.49,24
8524,Special Drink Sports Drink,192.49,28
8525,Local Bakery Cinnamon Roll,184.0,32
8526,Fresh Dairy Greek Yogurt,250.99,36
8527,Classic Pantry Soy Sauce 1L,214.75,40
8528,Original Frozen Frozen Pizza,135.99,44
8529,Salted Produce Garlic Bulb,88.75,48
8530,Spicy Meat Lamb Chops,207.49,52
8531,Deluxe Bath Mouthwash,170.49,56
8532,Imported Clean Floor Wax,432.5,60
8533,Natural Office Highlighter,80.75,64
8534,Organic Tech Earphones,1579.0,68
8535,Premium Pet Cat Food 1kg,188.99,72
8536,Roasted Coffee Espresso Beans,382.5,76
8537,Sweet Tea Hibiscus Leaves,483.49,80
8538,Light Snack Popcorn Bag,115.75,84
8539,Special Drink Juice Box,193.99,88
8540,Local Bakery Banana Bread,204.5,92
8541,Roasted Coffee Cappuccino Sticks,641.25,36
8542,Sweet Tea Jasmine Pearls,484.49,40
8543,Light Snack Trail Mix,138.99,44
8544,Special Drink Sports Drink,172.99,48
8545,Local Bakery Cinnamon Roll,164.5,52
8546,Fresh Dairy Greek Yogurt,231.49,56
8547,Classic Pantry Soy Sauce 1L,195.25,60
8548,Original Frozen Frozen Pizza,116.49,64
8549,Salted Produce Garlic Bulb,69.25,68
8550,Spicy Meat Lamb Chops,187.99,72
8551,Deluxe Bath Mouthwash,150.99,76
8552,Imported Clean Floor Wax,413.0,80
8553,Natural Office Highlighter,61.25,84
8554,Organic Tech Earphones,1559.5,88
8555,Premium Pet Cat Food 1kg,169.49,92
8556,Roasted Coffee Espresso Beans,363.0,96
8557,Sweet Tea Hibiscus Leaves,463.99,1
8558,Light Snack Popcorn Bag,96.25,5
8559,Special Drink Juice Box,174.49,9
8560,Local Bakery Banana Bread,207.75,13
8561,Roasted Coffee Cappuccino Sticks,644.5,56
8562,Sweet Tea Jasmine Pearls,487.74,60
8563,Light Snack Trail Mix,142.24,64
8564,Special Drink Sports Drink,176.24,68
8565,Local Bakery Cinnamon Roll,167.75,72
8566,Fresh Dairy Greek Yogurt,234.74,76
8567,Classic Pantry Soy Sauce 1L,198.5,80
8568,Original Frozen Frozen Pizza,119.74,84
8569,Salted Produce Garlic Bulb,72.5,88
8570,Spicy Meat Lamb Chops,191.24,92
8571,Deluxe Bath Mouthwash,154.24,96
8572,Imported Clean Floor Wax,416.25,1
8573,Natural Office Highlighter,64.5,5
8574,Organic Tech Earphones,1562.75,9
8575,Premium Pet Cat Food 1kg,172.74,13
8576,Roasted Coffee Espresso Beans,366.25,17
8577,Sweet Tea Hibiscus Leaves,467.24,21
8578,Light Snack Popcorn Bag,99.5,25
8579,Special Drink Juice Box,177.74,29
8580,Local Bakery Banana Bread,211.0,33
8581,Roasted Coffee Cappuccino Sticks,647.75,76
8582,Sweet Tea Jasmine Pearls,490.99,80
8583,Light Snack Trail Mix,145.49,84
8584,Special Drink Sports Drink,179.49,88
8585,Local Bakery Cinnamon Roll,171.0,92
8586,Fresh Dairy Greek Yogurt,237.99,96
8587,Classic Pantry Soy Sauce 1L,201.75,1
8588,Original Frozen Frozen Pizza,122.99,5
8589,Salted Produce Garlic Bulb,75.75,9
8590,Spicy Meat Lamb Chops,194.49,13
8591,Deluxe Bath Mouthwash,157.49,17
8592,Imported Clean Floor Wax,419.5,21
8593,Natural Office Highlighter,67.75,25
8594,Organic Tech Earphones,1566.0,29
8595,Premium Pet Cat Food 1kg,175.99,33
8596,Roasted Coffee Espresso Beans,369.5,37
8597,Sweet Tea Hibiscus Leaves,470.49,41
8598,Light Snack Popcorn Bag,102.75,45
8599,Special Drink Juice Box,180.99,49
8600,Local Bakery Banana Bread,214.25,53
8601,Roasted Coffee Cappuccino Sticks,651.0,96
8602,Sweet Tea Jasmine Pearls,494.24,1
8603,Light Snack Trail Mix,148.74,5
8604,Special Drink Sports Drink,182.74,9
8605,Local Bakery Cinnamon Roll,174.25,13
8606,Fresh Dairy Greek Yogurt,241.24,17
8607,Classic Pantry Soy Sauce 1L,205.0,21
8608,Original Frozen Frozen Pizza,126.24,25
8609,Salted Produce Garlic Bulb,79.0,29
8610,Spicy Meat Lamb Chops,197.74,33
8611,Deluxe Bath Mouthwash,160.74,37
8612,Imported Clean Floor Wax,422.75,41
8613,Natural Office Highlighter,71.0,45
8614,Organic Tech Earphones,1569.25,49
8615,Premium Pet Cat Food 1kg,179.24,53
8616,Roasted Coffee Espresso Beans,372.75,57
8617,Sweet Tea Hibiscus Leaves,473.74,61
8618,Light Snack Popcorn Bag,106.0,65
8619,Special Drink Juice Box,184.24,69
8620,Local Bakery Banana Bread,217.5,73
8621,Roasted Coffee Cappuccino Sticks,654.25,17
8622,Sweet Tea Jasmine Pearls,497.49,21
8623,Light Snack Trail Mix,151.99,25
8624,Special Drink Sports Drink,185.99,29
8625,Local Bakery Cinnamon Roll,177.5,33
8626,Fresh Dairy Greek Yogurt,244.49,37
8627,Classic Pantry Soy Sauce 1L,208.25,41
8628,Original Frozen Frozen Pizza,129.49,45
8629,Salted Produce Garlic Bulb,82.25,49
8630,Spicy Meat Lamb Chops,200.99,53
8631,Deluxe Bath Mouthwash,163.99,57
8632,Imported Clean Floor Wax,426.0,61
8633,Natural Office Highlighter,74.25,65
8634,Organic Tech Earphones,1572.5,69
8635,Premium Pet Cat Food 1kg,182.49,73
8636,Roasted Coffee Espresso Beans,376.0,77
8637,Sweet Tea Hibiscus Leaves,476.99,81
8638,Light Snack Popcorn Bag,109.25,85
8639,Special Drink Juice Box,187.49,89
8640,Local Bakery Banana Bread,220.75,93
8641,Roasted Coffee Cappuccino Sticks,657.5,37
8642,Sweet Tea Jasmine Pearls,500.74,41
8643,Light Snack Trail Mix,155.24,45
8644,Special Drink Sports Drink,189.24,49
8645,Local Bakery Cinnamon Roll,180.75,53
8646,Fresh Dairy Greek Yogurt,247.74,57
8647,Classic Pantry Soy Sauce 1L,211.5,61
8648,Original Frozen Frozen Pizza,132.74,65
8649,Salted Produce Garlic Bulb,85.5,69
8650,Spicy Meat Lamb Chops,204.24,73
8651,Deluxe Bath Mouthwash,167.24,77
8652,Imported Clean Floor Wax,429.25,81
8653,Natural Office Highlighter,77.5,85
8654,Organic Tech Earphones,1575.75,89
8655,Premium Pet Cat Food 1kg,185.74,93
8656,Roasted Coffee Espresso Beans,379.25,97
8657,Sweet Tea Hibiscus Leaves,480.24,2
8658,Light Snack Popcorn Bag,112.5,6
8659,Special Drink Juice Box,190.74,10
8660,Local Bakery Banana Bread,224.0,14
8661,Roasted Coffee Cappuccino Sticks,660.75,57
8662,Sweet Tea Jasmine Pearls,503.99,61
8663,Light Snack Trail Mix,158.49,65
8664,Special Drink Sports Drink,192.49,69
8665,Local Bakery Cinnamon Roll,184.0,73
8666,Fresh Dairy Greek Yogurt,250.99,77
8667,Classic Pantry Soy Sauce 1L,214.75,81
8668,Original Frozen Frozen Pizza,135.99,85
8669,Salted Produce Garlic Bulb,88.75,89
8670,Spicy Meat Lamb Chops,207.49,93
8671,Deluxe Bath Mouthwash,170.49,97
8672,Imported Clean Floor Wax,432.5,2
8673,Natural Office Highlighter,80.75,6
8674,Organic Tech Earphones,1579.0,10
8675,Premium Pet Cat Food 1kg,188.99,14
8676,Roasted Coffee Espresso Beans,382.5,18
8677,Sweet Tea Hibiscus Leaves,483.49,22
8678,Light Snack Popcorn Bag,115.75,26
8679,Special Drink Juice Box,193.99,30
8680,Local Bakery Banana Bread,204.5,34
8681,Roasted Coffee Cappuccino Sticks,641.25,77
8682,Sweet Tea Jasmine Pearls,484.49,81
8683,Light Snack Trail Mix,138.99,85
8684,Special Drink Sports Drink,172.99,89
8685,Local Bakery Cinnamon Roll,164.5,93
8686,Fresh Dairy Greek Yogurt,231.49,97
8687,Classic Pantry Soy Sauce 1L,195.25,2
8688,Original Frozen Frozen Pizza,116.49,6
8689,Salted Produce Garlic Bulb,69.25,10
8690,Spicy Meat Lamb Chops,187.99,14
8691,Deluxe Bath Mouthwash,150.99,18
8692,Imported Clean Floor Wax,413.0,22
8693,Natural Office Highlighter,61.25,26
8694,Organic Tech Earphones,1559.5,30
8695,Premium Pet Cat Food 1kg,169.49,34
8696,Roasted Coffee Espresso Beans,363.0,38
8697,Sweet Tea Hibiscus Leaves,463.99,42
8698,Light Snack Popcorn Bag,96.25,46
8699,Special Drink Juice Box,174.49,50
8700,Local Bakery Banana Bread,207.75,54
8701,Roasted Coffee Cappuccino Sticks,644.5,97
8702,Sweet Tea Jasmine Pearls,487.74,2
8703,Light Snack Trail Mix,142.24,6
8704,Special Drink Sports Drink,176.24,10
8705,Local Bakery Cinnamon Roll,167.75,14
8706,Fresh Dairy Greek Yogurt,234.74,18
8707,Classic Pantry Soy Sauce 1L,198.5,22
8708,Original Frozen Frozen Pizza,119.74,26
8709,Salted Produce Garlic Bulb,72.5,30
8710,Spicy Meat Lamb Chops,191.24,34
8711,Deluxe Bath Mouthwash,154.24,38
8712,Imported Clean Floor Wax,416.25,42
8713,Natural Office Highlighter,64.5,46
8714,Organic Tech Earphones,1562.75,50
8715,Premium Pet Cat Food 1kg,172.74,54
8716,Roasted Coffee Espresso Beans,366.25,58
8717,Sweet Tea Hibiscus Leaves,467.24,62
8718,Light Snack Popcorn Bag,99.5,66
8719,Special Drink Juice Box,177.74,70
8720,Local Bakery Banana Bread,211.0,74
8721,Roasted Coffee Cappuccino Sticks,647.75,18
8722,Sweet Tea Jasmine Pearls,490.99,22
8723,Light Snack Trail Mix,145.49,26
8724,Special Drink Sports Drink,179.49,30
8725,Local Bakery Cinnamon Roll,171.0,34
8726,Fresh Dairy Greek Yogurt,237.99,38
8727,Classic Pantry Soy Sauce 1L,201.75,42
8728,Original Frozen Frozen Pizza,122.99,46
8729,Salted Produce Garlic Bulb,75.75,50
8730,Spicy Meat Lamb Chops,194.49,54
8731,Deluxe Bath Mouthwash,157.49,58
8732,Imported Clean Floor Wax,419.5,62
8733,Natural Office Highlighter,67.75,66
8734,Organic Tech Earphones,1566.0,70
8735,Premium Pet Cat Food 1kg,175.99,74
8736,Roasted Coffee Espresso Beans,369.5,78
8737,Sweet Tea Hibiscus Leaves,470.49,82
8738,Light Snack Popcorn Bag,102.75,86
8739,Special Drink Juice Box,180.99,90
8740,Local Bakery Banana Bread,214.25,94
8741,Roasted Coffee Cappuccino Sticks,651.0,38
8742,Sweet Tea Jasmine Pearls,494.24,42
8743,Light Snack Trail Mix,148.74,46
8744,Special Drink Sports Drink,182.74,50
8745,Local Bakery Cinnamon Roll,174.25,54
8746,Fresh Dairy Greek Yogurt,241.24,58
8747,Classic Pantry Soy Sauce 1L,205.0,62
8748,Original Frozen Frozen Pizza,126.24,66
8749,Salted Produce Garlic Bulb,79.0,70
8750,Spicy Meat Lamb Chops,197.74,74
8751,Deluxe Bath Mouthwash,160.74,78
8752,Imported Clean Floor Wax,422.75,82
8753,Natural Office Highlighter,71.0,86
8754,Organic Tech Earphones,1569.25,90
8755,Premium Pet Cat Food 1kg,179.24,94
8756,Roasted Coffee Espresso Beans,372.75,98
8757,Sweet Tea Hibiscus Leaves,473.74,3
8758,Light Snack Popcorn Bag,106.0,7
8759,Special Drink Juice Box,184.24,11
8760,Local Bakery Banana Bread,217.5,15
8761,Roasted Coffee Cappuccino Sticks,654.25,58
8762,Sweet Tea Jasmine Pearls,497.49,62
8763,Light Snack Trail Mix,151.99,66
8764,Special Drink Sports Drink,185.99,70
8765,Local Bakery Cinnamon Roll,177.5,74
8766,Fresh Dairy Greek Yogurt,244.49,78
8767,Classic Pantry Soy Sauce 1L,208.25,82
8768,Original Frozen Frozen Pizza,129.49,86
8769,Salted Produce Garlic Bulb,82.25,90
8770,Spicy Meat Lamb Chops,200.99,94
